ID,Lat,Lon,Target,vhDesc_month1,VVAscDesc_month1,vhDesc_month2,VVAscDesc_month2,vhDesc_month3,VVAscDesc_month3,vhDesc_month4,VVAscDesc_month4,vhDesc_month5,VVAscDesc_month5,vhDesc_month6,VVAscDesc_month6,vhDesc_month7,VVAscDesc_month7,vhDesc_month8,VVAscDesc_month8,vhDesc_month9,VVAscDesc_month9,vhDesc_month10,VVAscDesc_month10,vhDesc_month11,VVAscDesc_month11,vhDesc_month12,VVAscDesc_month12
ID_YYBTLNYWIMJX,14.28465,33.393254,0,-16.762257167856777,-6.6066413631906675,-15.267389701745984,-8.276406833100179,-17.466198283363603,-10.066714874361537,-16.94747100452811,-10.919294367574974,-20.676943324137575,-8.525336112650463,-14.899677482994909,-10.250998002899001,-14.8860912375094,-10.497788703108004,-15.107993527216806,-11.875015074131866,-15.114626411040131,-11.581275206428888,-16.26800170610375,-11.740776731746282,-16.720883008858873,-10.666761548025349,-15.615268963923503,-7.687829178640679
ID_13SAEOHXFP7Z,14.446078,33.314292,1,-20.913318460775177,-7.431808866830547,-15.927830875650338,-8.42248490954637,-18.72082461021495,-9.880633975701157,-17.07591039676971,-8.533485621702518,-16.029295176283142,-10.061524129198062,-17.458165801468635,-10.097692123025556,-19.726827178288357,-9.941621836264938,-22.54262085280358,-9.751288389789803,-18.79060930667141,-9.885160555523854,-21.58630750680317,-11.114887881684014,-29.742783548013733,-10.429311339866281,-18.550496532746656,-8.199261482158397
ID_PB7OHOOAFCDY,14.378794,33.234701,0,-19.609213497929563,-9.981567040826649,-19.1725612161249,-8.58767282558545,-17.324787502887983,-9.419995618141995,-15.47086618538772,-11.671719396603866,-17.88513301743561,-9.097345048891476,-17.012456400242215,-8.396247624927605,-16.227330187879478,-9.56469526453612,-17.722025477217652,-10.114701967465765,-18.230940220592945,-10.478233310326736,-14.182482743163604,-7.383098330773226,-18.87991531727598,-8.996130640322505,-22.685096188912702,-11.340818252441974
ID_GDW0A1ZO6K2K,14.370439,33.221047,1,-21.411552184622398,-6.195847361259443,-22.50854248426043,-11.458621526094944,-20.636142119835203,-9.315320588329874,-21.312070260818956,-9.45138010541421,-19.205643461206748,-9.76238725203781,-27.29411579480377,-12.716419358077463,-21.07498482291291,-13.932873196789492,-17.453805639943738,-11.969520759328496,-22.645779574556116,-11.996205463748694,-23.976837525987854,-14.522192427294966,-23.2642821408592,-19.002044364986862,-24.095305362509947,-15.642335539078534
ID_FPIZJN9MCJC1,14.161581,33.359836,0,-21.810325162821588,-9.561071585166912,-19.838067108638416,-10.571407964786285,-16.466885884052147,-9.795258693040072,-16.076160626102546,-8.15236794820396,-18.700014599153775,-10.715179553923857,-23.402613486300464,-13.126045744762887,-27.903583423525724,-14.097356399382488,-25.728995074658997,-14.593031074125372,-26.24137392720548,-16.586158544842423,-27.92837576975411,-16.96090022706842,-28.49448466724589,-16.185570807733125,-19.474484590797825,-9.980242069970885
ID_TGOJ1RQWEUFF,14.251143,33.293541,0,-13.794242470433076,-7.923786534449978,-13.0390153149025,-9.125984703951534,-12.518614939976763,-8.777885850206081,-13.265165149219179,-10.478577280553964,-14.905577115239666,-10.050907894884768,-14.731791414890274,-9.426257520068534,-13.968950431337738,-7.561233575719629,-11.807676983512925,-9.10658136767001,-13.9362278465712,-9.780999694415172,-13.985336219420187,-9.503805822938059,-14.872134774881374,-6.560930355278606,-23.485220885052016,-11.754840365368622
ID_G8ECMAJFALHW,14.399994,33.492967,1,-28.26274032677172,-12.16469375538061,-22.69375787003305,-12.266084706682255,-19.2326262996664,-3.9511471800923372,-20.816900295169155,-7.680993905157784,-24.404237272019962,-9.360800782737993,-26.247457505245926,-10.186674742372338,-23.681983859086777,-8.433384255108935,-19.263135985603054,-9.168288191565841,-18.468394463509004,-11.094019755684936,-21.11830678132929,-12.329084002932479,-22.1905084369185,-15.043232798235834,-25.03645094416701,-10.703941686779123
ID_FYJ68EFUWWC2,14.209461,33.312316,0,-16.617525423411433,-7.658352638419443,-14.472603204760057,-7.762306582574883,-16.64749410364293,-9.147043604839117,-15.839988256245205,-7.993674838481713,-13.39218796225911,-9.970260263666189,-16.656694589832245,-8.408692592941541,-15.161450272205997,-8.787610227801357,-17.330535393689708,-8.365566376026994,-18.21919425646814,-9.729537147871751,-18.239190142426672,-11.783018719212503,-16.365640981432737,-12.251319925630824,-29.99641212599181,-14.647073488186098
ID_QRGWWI0RA5P2,14.34367,33.347799,1,-19.28218195648429,-4.106106548788342,-21.819556461965437,-9.315468105957274,-18.353077894378483,-5.372771332023066,-14.921352006717761,-6.665026077083478,-16.60185809987264,-6.497553226836416,-17.63275681902601,-8.294572732167895,-22.72797667353485,-9.056180486792243,-19.113291317065425,-11.547314940189969,-16.963061674249456,-8.792983458225324,-22.740171987673357,-11.781159305952931,-25.20718465427304,-11.95462619866613,-18.99604480725835,-10.67226787003488
ID_0MZGKUXE0KRJ,14.317978,33.294439,1,-19.491542603926522,-9.710659467041088,-14.602349526713672,-10.958092917901975,-17.779162157294547,-11.559554202506158,-16.656167415803825,-6.871568831280946,-18.19193095210262,-11.705878673767598,-22.83462513313004,-11.858989977747203,-24.54830489983188,-14.05307842515811,-27.30663582569536,-14.05666777652371,-28.010650939043003,-15.982865630616692,-25.418073842020355,-15.573214002298506,-24.62853463243829,-15.94216922174127,-25.71641762803622,-14.81507242420574
ID_E9W5BPII59LH,14.220151,33.458202,0,-16.936502682766612,-9.450843673167375,-16.000624847325653,-10.596682074915824,-16.96857005877012,-10.213119993953804,-16.01238419510715,-10.293097695008905,-17.374050256006278,-11.362930675725037,-17.453015913249743,-10.573655552516986,-15.92555633413221,-9.27963153905426,-17.157874721001317,-10.000013111153374,-16.148776026487344,-9.743171355177717,-16.06129950041334,-8.444475140184739,-15.826239163105441,-9.336933353425339,-14.983516607545155,-8.733684037502664
ID_K5SPCJQQ2Z6W,14.451557,33.413825,0,-16.709303511421048,-10.328128438046443,-15.13701803122081,-10.871590350380812,-14.839230679413287,-10.706304080817382,-15.7253928484331,-11.567268240292469,-19.207315352625336,-10.182566795009103,-18.4034273017269,-10.829138084527703,-19.534217240697036,-11.069376164698204,-15.052997681025188,-10.769556790410723,-16.79939192515588,-11.075029669930597,-18.659453991928995,-11.64805283503321,-16.148148054625025,-10.196654309898697,-16.93551892574103,-12.340088224944802
ID_R4RL2V6WBDML,14.174427,33.370706,0,-18.73599457615961,-11.736478212960833,-17.32045596448966,-10.122027082891533,-16.814553840452174,-9.326609074200464,-18.851873504054108,-10.7051779217445,-16.320309744682074,-12.288259882585407,-20.3428302311599,-13.822064752232496,-18.545365016027226,-12.519554296874409,-17.37160229095476,-12.901627146087042,-17.680687795721582,-12.51080381053311,-17.833091368307183,-14.170731838073658,-18.657438336560638,-11.435724743052205,-15.027517917320202,-12.488796778978207
ID_5Y5KJ0UB9D3R,14.520458,33.587919,0,-19.30917245920453,-11.46377379980917,-19.85405739579327,-12.219558459875467,-18.97806251339877,-10.388321042141543,-20.694304633043203,-13.168637196355906,-20.046469216455673,-10.607053372768856,-19.093060635959823,-10.838752980020768,-19.254113437990707,-10.850681663815827,-19.553912278351117,-11.35145639120581,-18.07759546727673,-8.283249076128108,-18.299499760310276,-11.496925803322721,-16.72060474693083,-11.264697319340106,-18.913075177006665,-11.374276507909139
ID_YS9T7JITTRGW,14.45551,33.210267,1,-18.321817209625948,-5.291949569888971,-19.575535562124177,-8.783993982920611,-15.112572663847358,-8.568403681660982,-12.86507742980444,-9.769282307609831,-16.094201424189304,-12.038330959461165,-20.08946729273295,-10.91598082202436,-19.602538336307166,-8.003167083323369,-19.128602311627027,-10.796353746973136,-19.9115311638559,-15.572150421929654,-23.667685444280544,-14.096393569442913,-26.211900769906734,-16.043592987328182,-25.463399945208174,-18.36584211170682
ID_LTYDOBZ2C7T0,14.199221,33.426042,0,-16.7150924071257,-10.43319684516139,-14.205798117125385,-10.938049352245285,-15.978495952818227,-11.333591109703722,-17.297578629519535,-13.057191558436893,-17.28804139431331,-13.315761042803217,-18.650421562451736,-13.677395560097915,-18.151706748689758,-14.316363067539061,-16.333557265367805,-10.56473755668953,-17.789042903209733,-12.712475162570737,-18.28493220937504,-13.129414226184299,-20.648454208892772,-12.23238350966632,-16.219482075974664,-12.184611727057485
ID_YE3KNCP4KMIR,14.521716,33.225269,0,-22.038661582381476,-12.91038447513626,-18.727616155103828,-9.63453353390129,-16.72418340138499,-10.395865530037193,-17.11569355045578,-10.407040216692433,-19.828847624093928,-13.446962734547478,-22.838254789468348,-15.528136545755624,-23.642809434302475,-15.837894233523912,-21.903765987506098,-15.87127523937538,-20.473696916913013,-13.304089767281026,-17.93119091470534,-12.744442434858044,-15.879371893914644,-13.854880945094944,-17.31308858294106,-14.313157564306456
ID_PF7GC2PTAWP1,14.208114,33.301715,1,-20.885562062862782,-10.8341509637119,-21.96692805128761,-12.003862350096544,-19.682622446550678,-11.035940363588514,-24.181674840733727,-9.602914777886681,-18.756693445376474,-11.185388157926555,-19.669245980818147,-12.084508340680825,-15.651570711575458,-9.7986197184325,-14.464948255547604,-9.880907616694284,-21.079200809391775,-12.546881591227178,-24.825038698605738,-12.525330197790304,-26.531118629980668,-18.088797641385163,-27.12355919032905,-13.66747098892189
ID_CYDEQU3MRIBH,14.435927,33.212782,1,-19.65963477513341,-7.451792388625776,-18.732733402193276,-10.199420630184232,-16.516026884051467,-9.317134743569772,-19.8660318543769,-11.51177426802106,-23.898423932868848,-12.921740065268253,-20.20182332068413,-9.379419097254257,-18.373439248092797,-10.304527996965174,-17.715462090063824,-10.892381569954999,-19.193924830594593,-12.272148949375287,-22.323438675742075,-12.971381842035035,-24.48919764237544,-12.20184948015789,-19.697890042686286,-6.331744070656412
ID_PRSRXR3EIGBK,14.136877,33.313573,0,-15.276384039130305,-8.420191785598162,-14.449134990638733,-7.66116171492038,-15.247778237951513,-10.16367841398405,-17.42732760289506,-9.750360142111427,-16.85098572197728,-10.709795606957982,-16.47491311456151,-8.629417873208272,-17.95644822212422,-10.051566589238151,-18.954729048363014,-13.638550167845779,-17.73098348776205,-11.167959323021359,-16.329839088362025,-11.491604129069865,-13.244078428623101,-12.968007552013665,-14.777452731438274,-10.353146527705208
ID_HGUXNT1EROIS,14.134093,33.310249,0,-25.31647771203411,-16.8101777896976,-18.84529807296419,-13.063550211015245,-18.849401031397978,-13.871409322895376,-19.274671006361153,-15.757712989470026,-23.98973448640005,-14.4491270180773,-30.389520728655754,-12.753143152882432,-23.680621288454642,-16.348379682205756,-22.405279444426064,-11.152499453985744,-24.83052523169414,-11.527776561459946,-28.13245580169766,-16.12291455768128,-29.7036921791217,-10.617347278390161,-26.887695479260305,-14.798710001286157
ID_879GB7SMVM58,14.333339,33.214758,0,-16.094009144003365,-9.328198294601991,-19.293039675485797,-12.62749290356987,-18.017303589074967,-11.272200259776554,-21.98958191070394,-11.09120925773777,-20.69468642413871,-13.2605818507754,-19.55126717895083,-12.504343631681406,-18.15881684760141,-13.908326024075583,-18.736565173080173,-9.443096988612604,-17.27727544059364,-11.391930199035942,-19.61078997304009,-11.394966781778873,-16.742787295660747,-13.10046118502163,-18.925028374452083,-11.598167490940137
ID_SV6O9K3EE4DD,14.160773,33.388493,0,-20.71958245542312,-12.654700930027781,-19.53554153588366,-4.965777509355938,-15.9123522447494,-5.597200908645356,-16.82736054765646,-6.045401898599303,-18.285264204418628,-8.899723249924495,-16.022313747570497,-11.674601225269845,-18.29655032915851,-7.9628601687375,-18.55928358719482,-7.272132714770823,-18.284732244025804,-8.78874536950593,-18.981074506840912,-14.959207635741276,-25.237882854671177,-15.763341254268923,-20.45003382225968,-15.521892583802869
ID_JP80C33V26XE,14.269289,33.341331,1,-19.162823533854517,-6.901673711936809,-16.740010173524606,-12.142763326849396,-17.029471806202125,-9.033199660661744,-13.179682202120986,-8.341815301165962,-18.45546471908452,-9.654677538732448,-22.092722006099304,-10.291299497713808,-28.68700569476859,-12.976619930796671,-26.732883424911954,-13.648445085898096,-26.316332950592415,-13.338874484201353,-25.344196016482208,-12.757498250096958,-28.234121656257308,-12.670936059149646,-31.817234710140063,-12.75327632429108
ID_WHUP4UDHIO0K,14.320224,33.269017,0,-21.558507860730803,-15.653262371005889,-17.06840967137263,-6.4110469068241684,-14.801687144076569,-7.380126105698742,-17.76690502278148,-6.122398001735309,-17.14805018190143,-4.918944711219218,-15.745647927144454,-3.0619255472708726,-17.117468581622006,-6.066918698558504,-14.424507244713759,-8.66352688862858,-14.147046010703768,-7.869904438829671,-19.944558913785393,-16.004590332508826,-20.488576066114042,-19.664791342738464,-25.32610342006574,-10.610134596658725
ID_0L26V68RIG0Q,14.491532,33.270724,1,-26.354951227514604,-9.199347654363505,-22.53878435663592,-8.884066672607164,-19.844296217811724,-5.700384355032008,-20.708305838445636,-7.410066088188836,-25.15526450617072,-10.834481277885963,-19.92847098214616,-7.070097471083815,-17.290845754739877,-11.634074000369296,-19.53442386842863,-11.34818824512315,-19.8434610677095,-11.657639679354238,-25.46087080209768,-13.981952064256022,-26.203999989284,-11.766915098058968,-25.93146731455105,-14.718179186948102
ID_CA8XQDYLWNKT,14.349688,33.306926,1,-21.02824713855001,-6.540737993660305,-19.960534502599092,-12.731721970160066,-14.965469525984105,-6.463506381162723,-16.91130769453266,-7.459307208537222,-17.09580582924743,-11.710557000869956,-20.866685258445344,-10.048961337979293,-21.832565647169712,-12.520298376670704,-25.55482293803728,-14.20486905972299,-25.20659392294849,-14.523106101000954,-27.61253054444918,-13.92213692182607,-26.729918338115976,-15.121152778463244,-21.36404088609944,-8.534699915505936
ID_AVLIAJMBI9XL,14.323907,33.248535,0,-25.28743155858813,-14.993323797836785,-26.288042166309356,-15.71028068403685,-21.47897313301776,-16.45747365982278,-15.22646128768528,-10.253624478043504,-24.032518385983966,-11.869056223342517,-23.67783344494513,-13.375048508875008,-31.485222943744493,-13.320929088728574,-28.6547089539149,-12.11726677841025,-26.547273340825797,-11.992381258315618,-24.724231528869403,-13.011539629624515,-26.974770818575422,-16.937329522447676,-19.405041769761855,-12.559053115776091
ID_SZAG5YYV9M9Z,14.501773,33.392535,0,-20.428502499007845,-14.082301757723561,-17.867206756087608,-12.090268867546113,-20.766348697984174,-11.528443568790792,-20.146179895633068,-12.84842590155764,-17.4708113153182,-14.978288362523651,-20.02429378459292,-12.138390066549139,-21.602921588611014,-12.873673997904449,-23.3163189702969,-14.946887659743615,-19.529752603674392,-13.578840780621485,-20.01579964054135,-14.416382944058252,-23.989223381578697,-14.118933651086854,-19.833977876957572,-13.743400464189296
ID_6Y2LVQLY8MDD,14.504199,33.293361,1,-19.060790265444382,-7.965443159859621,-23.37478986442756,-9.807007155376633,-23.572139326706196,-6.524311002415761,-26.31889232363794,-7.950621009725134,-26.212369547849942,-10.44859999874452,-23.237919596494407,-12.617438470248764,-17.769554654555638,-12.851844168647895,-22.07513133899088,-14.357752279181284,-23.353949578458355,-14.27245124204912,-25.70571282315717,-12.66139663545879,-26.9993267313531,-15.296220632426376,-21.541265801466608,-11.134179294905213
ID_UARGPHPKNDVG,14.340526,33.220957,1,-18.777542337896026,-6.9845223055983086,-21.034424633115197,-10.09857996525865,-14.885423120014527,-8.469261069812914,-14.39420800698697,-7.744928342370557,-18.553124363865752,-9.296711918391525,-23.82866134470071,-11.296445686750335,-22.965664906651483,-11.707431379577429,-25.483214782860813,-13.4792502391808,-26.098672332908592,-12.632211061884982,-27.79284537422251,-15.513473481252088,-26.955558736310334,-14.37515300128409,-29.120980655813213,-14.901280156118077
ID_O4ONKMTY7B5R,14.465212,33.536445,1,-19.73222447850507,-7.334520721430778,-28.687650651278556,-18.95418616911889,-18.34513368504837,-10.101555707225156,-16.911370648906804,-9.245868258756236,-17.667027138463705,-10.11428024792122,-18.840349159013293,-11.001833965072214,-20.24951122766613,-11.10835702880424,-19.977915735155648,-14.184230903258284,-19.519142357916383,-9.361080493030665,-17.03461294718877,-10.699747898497787,-16.03750751899721,-10.282004819504344,-17.939477715485257,-10.542639536641284
ID_W1A07BRUPE8A,14.356785,33.235599,1,-22.25522543545992,-6.506435264450675,-21.940165813172467,-12.15832703914525,-15.522466331481432,-7.150584462188171,-12.473157905346408,-9.62198502453201,-15.860162187503706,-9.066779650102465,-21.536597694672825,-10.240991634096176,-24.911231411174146,-12.865390925625457,-22.857654487090343,-11.990658028885669,-24.776053070405215,-14.569169224057697,-24.20017831407955,-14.003741797691283,-28.119727179271585,-13.855344752549637,-29.354627425225228,-11.52043543778279
ID_ILH8FTW8P90E,14.314474,33.220328,1,-19.762727105075395,-8.107491528399628,-17.34440610210022,-10.38021537903924,-14.77690381659786,-8.015631955053086,-16.525275332577344,-9.423810769383117,-16.964476866735534,-10.928596346414553,-22.776839590534614,-13.098242952179737,-25.182966903264276,-12.384308309659977,-26.1541426505214,-14.873113545835162,-27.604221894674968,-11.393134939083708,-28.682100436749607,-13.458983665422817,-27.251439297398257,-13.329552457244171,-23.724340381848382,-12.32159778688831
ID_1X3D7RLNAFQC,14.202724,33.282312,1,-20.9613928008793,-11.200861693773703,-18.023378139949973,-11.128722625189003,-18.296606791876723,-10.527382107667556,-21.598796296632326,-12.881335556582973,-21.727010131547676,-10.042734225768557,-23.96298340229696,-12.044927383427344,-19.15475004132224,-13.37455025365049,-17.598020092180903,-11.777067043464761,-17.765630872641083,-12.702686107630228,-21.11020859512541,-15.399386516242242,-25.366313233497838,-15.442985691059576,-20.750667058008503,-15.601931482561739
ID_GR4T78CRW4H5,14.453264,33.148014,0,-17.528475745580128,-8.153103875670993,-17.484716001958116,-9.3794678293111,-16.154897270225316,-10.510467519044907,-18.00852008045591,-11.347932509665423,-16.59380482083445,-12.0815043854606,-22.48243391208465,-13.35573318317012,-21.40521703913076,-11.238429538629143,-20.044179658411338,-10.938583623054631,-18.09741712789142,-11.326916712298774,-19.875908581047057,-12.164505099985128,-15.885117984096176,-10.643566497194923,-17.2064936010856,-13.439951359609442
ID_HMQSZNJG5B5R,14.472129,33.260662,1,-19.067459604160092,-5.02811316232557,-19.48151911142829,-9.307377663538414,-16.159087530386866,-9.030403960924064,-14.707296072084944,-6.981038833240143,-21.005640715907205,-8.593069707295719,-17.943924331565043,-11.650649822103034,-22.89524711614779,-12.782628023932697,-22.648062822122604,-11.59345668383812,-27.314576810307518,-12.781865785213363,-23.002660009434873,-11.699678067641738,-24.905709583350276,-12.016755255525894,-24.901651384537168,-9.616880884432703
ID_GEH3VM816ZQL,14.386609,33.542015,0,-15.188939421195522,-8.370378693227664,-14.62808855012886,-8.833532330689875,-13.23914928337447,-7.800563788573247,-15.11191447393154,-7.140322234826736,-16.213254761642872,-5.698765374306339,-16.094560021422133,-8.85991231815755,-15.730195717331416,-9.857031211347314,-17.760891351778938,-11.188776943875482,-18.81531162950558,-10.58640227408612,-17.963101075065534,-10.172338149840535,-19.269882586091708,-9.651425330182438,-15.363523963724683,-10.870316190503397
ID_MLVXCT5ITW0X,14.40224,33.508957,0,-14.886405110642052,-4.627606694203405,-15.56135758584877,-5.379275817700045,-15.522618721388458,-5.960389775502441,-15.844668144316282,-5.207426662728615,-15.985537794089561,-5.4488986602678295,-15.871053168947716,-3.770164980224944,-16.352320613864332,-5.967406488332424,-16.23655983712948,-8.872544416837036,-14.439431619803765,-4.91626777016314,-15.586371746500083,-5.5967805233032974,-14.731386631961854,-4.730603759454983,-14.994478351658385,-5.180313138574074
ID_E9QZ7Q0CXAYV,14.270726,33.346721,1,-20.172748170332767,-8.212828602062011,-19.897249593414493,-10.23519834202608,-14.26122097197785,-8.43905437137001,-14.124078040302507,-9.423196483940881,-15.623838732191393,-10.047403879716837,-19.661799471815964,-11.15156363905059,-20.506759330827638,-13.420065253257428,-23.216209470536953,-14.46841416708098,-26.32504607108555,-16.74999434643041,-27.48936636462051,-14.165875402548458,-28.041303716836936,-15.193206215297222,-25.76838169510797,-11.730411827061772
ID_UF3EF0SFQ08U,14.529621,33.480839,0,-18.625492735727615,-10.629666619963979,-19.538536187879192,-12.069285396360618,-18.167431723841784,-13.496378282516133,-20.2691485434461,-12.329840847527098,-18.69876759752544,-10.886910132985754,-18.00675012362758,-11.774581706925238,-17.703038188492265,-11.373420126530522,-18.52425187707797,-10.725303801415903,-18.145031581409775,-12.212821810684511,-16.589633513113974,-12.929118974941124,-17.32970577387784,-10.644070431999083,-18.191895810154715,-10.413199265202508
ID_ADV1HXR4EZC4,14.195088,33.376186,0,-20.93228549454688,-12.018665349289066,-17.89518464500543,-8.933340853638605,-17.309585008460182,-8.97366792643769,-21.57071789546411,-13.837655073768966,-24.31397244073811,-12.469589078725775,-25.89614464062155,-12.374249916998902,-25.384683164115614,-12.63940813371937,-25.881748569449986,-13.913972994457964,-26.544029526708982,-14.656065249788853,-26.961517184237714,-15.298480934085244,-26.687675205516335,-15.162089733578824,-22.021214999006673,-9.596963544405243
ID_HNF6RBBAOBNU,14.398557,33.551178,0,-15.21908463956005,-7.418596372367673,-15.178084867709005,-6.043516577540706,-14.261645792512251,-4.450580521446964,-14.034905126387775,-6.219892120753531,-14.295264190878992,-7.891188013926735,-16.90056413314938,-7.444642554963503,-15.56801449029262,-8.368504070468918,-14.723647721077548,-6.029694085255872,-14.593849415895495,-6.181003360128408,-16.84558323685746,-8.143129262187603,-15.73005045451348,-6.725624353710032,-15.482578331787773,-7.7295606927388105
ID_ECJWPE7J6LQG,14.402509,33.265873,1,-21.166506736030446,-6.182015115208166,-24.97679517082867,-10.384990386624022,-17.937373677897302,-7.9540598669692715,-25.6777646156662,-10.337932009226275,-22.20131917764739,-11.556110614400273,-22.761768475047738,-12.091990134821492,-18.87159290872998,-11.24299297413606,-21.666577636322607,-16.299603279368625,-24.897001590117558,-13.565124162320904,-26.63778281561944,-12.09995748649658,-26.59538588402779,-14.632471592445107,-17.118019341795417,-8.097581571454665
ID_Y49NDKK6RL3U,14.346095,33.296685,1,-18.875680055601382,-6.047831595946765,-18.162433011605568,-11.128122042616914,-15.783594423437625,-8.937660103644381,-18.453450677985273,-7.875505343383156,-17.851799402978724,-10.116329550133154,-20.401061381225677,-14.435472432038548,-24.998515933114046,-14.126866454990735,-31.010859770274273,-13.09447198852022,-26.821261360198307,-15.689068067524596,-27.042670441700462,-12.97391373448885,-27.22230603438772,-11.987986700368241,-27.284237225902295,-8.305347838488789
ID_MREZYFQFQMAM,14.393796,33.521174,0,-16.152430487345196,-6.377536537940727,-17.137134693934403,-11.330596185799452,-18.87218668398019,-9.740560405754673,-16.799348082519526,-9.31720901063662,-20.508980748057816,-10.093024355995803,-21.463749814711996,-10.367717744629008,-18.769997931303344,-9.591133668378346,-17.977328031761342,-9.950205812987583,-19.222253785349245,-7.656047814120027,-17.524705417380943,-8.9522330940676,-22.475168683780886,-7.546371417235499,-17.37656974494544,-9.806159938198856
ID_QOBMZI6QR6LW,14.460361,33.575522,0,-19.518728478283762,-11.902350497987342,-18.812860957186974,-10.936040079764433,-17.49957757473607,-10.386087422785346,-18.48707556452927,-12.396708929390806,-21.595730707885608,-13.307541774116222,-19.480269618057726,-11.698769454601578,-21.66496236505272,-13.882101570577888,-19.74863390949771,-13.14319206826472,-19.51231310016991,-11.56998186454596,-18.393093523930396,-13.50235939622766,-21.13338079580015,-10.997017562014854,-21.810556685098188,-15.742181569568688
ID_9R4WDSJ735R3,14.385801,33.547584,0,-19.7425564252739,-12.369948349519873,-18.287197992886107,-11.516374381278949,-17.938715457003365,-9.384239913798663,-17.753612823949435,-13.096716872115675,-20.54250553998623,-12.279340993168983,-21.120967881583432,-11.88908049316397,-20.82901668705599,-12.63073728984576,-21.24969242619714,-13.334320788017399,-20.074654880912583,-12.308614122931989,-21.806090617003402,-13.903498552089308,-22.739152495082116,-15.304500117168086,-20.042489828703285,-12.089163217027602
ID_K0YYOZSANR8S,14.515787,33.172178,1,-20.587713217954374,-9.498233803640355,-16.579507239122282,-8.183717520756396,-14.75526905036051,-8.861312533829276,-15.074076259302643,-7.649825560334277,-16.04423299132274,-8.497130013719463,-18.767340284494374,-12.60893458385465,-21.268602568268832,-13.610250142193484,-25.882656109986424,-11.605844715231687,-23.53652724021398,-16.058214336403804,-27.834362634725885,-16.74468155674809,-30.004450212642215,-15.136358102455837,-19.989141172596593,-11.76844734497914
ID_KZ5AZ8S0YJH5,14.230392,33.447961,1,-23.374876415548016,-10.23876792091229,-22.18964407986175,-9.88425755131165,-19.40628654899524,-6.891310537666662,-23.77388798224913,-10.954466826930679,-18.60588370313855,-9.838093854372918,-20.75823350752989,-11.539493700615354,-15.798704296637009,-10.718520181699143,-16.701831540068895,-9.878527428827269,-26.566854263719698,-14.107518767726173,-27.350723515240333,-13.996129789888911,-25.223617903409092,-18.612770569786484,-22.898264601234867,-9.237425063287295
ID_NGNMAFMTAS3K,14.356066,33.25105,1,-22.162075697010625,-7.746842161155897,-24.089566844398092,-13.499657622302431,-21.293499807292594,-10.688760256777242,-24.21882109295462,-11.618536799630341,-21.803791654758342,-10.571907886637794,-21.827950384363024,-10.885928132529294,-20.466753711736885,-10.970971737838207,-20.76127458226834,-15.560726652457646,-20.30433244933785,-11.944851115280892,-25.812749666539347,-15.727733651080905,-28.522481540598193,-12.661073125907969,-24.031922433641228,-9.068250393562668
ID_G8B9EYAGJ17V,14.155383,33.269915,0,-19.29677740986547,-10.100011688042,-18.019710187104426,-13.627153441188927,-19.96586233375531,-8.929302617483033,-18.205500117522853,-10.172082956686506,-19.840061701160305,-10.535856489659366,-18.137255965398452,-12.234125236804832,-19.58282304356945,-10.85780515200806,-19.473402448541822,-11.227669555847969,-17.08875112529032,-7.6737011785537055,-20.91180022556906,-10.617458622991089,-23.907037497997173,-12.179193297762712,-16.952001956966477,-7.562040875163162
ID_L3QV6LHCJ8YE,14.482909,33.511472,0,-15.62348296672964,-7.143501506468258,-14.770874993070832,-5.94622107342131,-14.806057413727704,-6.977108686175604,-18.625918595280275,-10.111020661515788,-15.590808537462612,-7.312298567962921,-16.136435001055535,-6.726396634569447,-15.914236704806447,-7.944713508121403,-14.962128436628475,-8.49876810753999,-16.173209730260005,-4.507381590499336,-16.45470634326055,-5.025477485152439,-16.595957151334296,-4.939764245704341,-15.037693229940524,-6.759303280677774
ID_8HIWVY2XERCV,14.464852,33.535188,1,-22.95855077731655,-9.728597694839687,-28.943639765606562,-19.517929089302477,-19.37807710860755,-10.632059749992234,-21.2456709344672,-12.445806144209016,-21.517487444485766,-9.673706972601781,-20.029759678101428,-11.627108769692132,-23.15297931653389,-11.375225026517917,-21.129740245240907,-12.922594254563705,-18.07066555823919,-11.214518302782642,-17.517305613903776,-9.592270221236001,-17.718737270009573,-9.914726588855457,-17.30065515773454,-9.801857071671686
ID_EVMA9I3AI3DR,14.452995,33.286534,0,-14.384671897257467,-10.36073306560426,-15.870568129759219,-9.469650451419408,-14.202702724981215,-9.358109193042537,-16.217960687748675,-9.089423703906547,-18.89608519365376,-13.238556635250026,-19.632265598816947,-10.434375435139618,-18.26129975029028,-11.473236580259018,-18.368537698450886,-11.022749158354834,-15.939534605651742,-11.213670817586996,-16.091387227924294,-10.57219835057475,-16.41385780384691,-7.433702637077908,-13.895966551926593,-10.439161800402612
ID_C4DVCV5HGA9V,14.390652,33.266951,1,-19.066752631789118,-4.962552086991818,-24.313672871482698,-11.685357499691687,-16.4810981921142,-6.253672034644505,-16.044781713310137,-5.784158587642443,-16.261842430836047,-10.669634226036024,-17.123597030118624,-8.540419348628628,-15.114942140648596,-8.70101635919856,-18.42716268264036,-8.929124667627475,-21.348781363179302,-7.374068102719786,-16.7639966047348,-9.866103880008694,-17.603525762266557,-10.682406719475356,-30.501122934031436,-6.090362599609137
