ID,Lat,Lon,Target,B1,B2,B3,B4,B5,B6,B7,B8,B8A,B9,B11,B12
ID_KYS0NKJWMYWM,34.2952054,70.39737316,1,901.0,1416.25,1883.5,2238.0,2257.25,2772.5,3038.25,2957.5,3200.5,3128.125,3276.875,2673.75
ID_4GKHHEF1BLUX,34.09045403,70.65787634,1,562.0,414.5,811.5,734.5,1314.0,2630.5,2954.5,3145.5,3080.25,3035.5,2233.0,1531.25
ID_BCIXULACS2IB,34.17375887,70.77621761,1,528.0,627.0,1136.0,1479.0,2074.0,2725.5,3048.75,3187.0,3237.0,3160.0,3164.0,2477.25
ID_TKOY18VGORC2,34.28399702,70.4261843,0,1294.25,1712.0,2186.5,2510.5,2655.375,2754.5,2835.75,2920.125,2869.125,2944.125,3396.5,3043.75
ID_7VG3PXFS02IU,34.26039589,70.32613052,0,900.125,1863.75,2332.5,2673.375,2558.875,2725.25,2840.875,3042.75,2902.875,3100.375,3290.625,2975.25
ID_SLUY55H6RBZZ,34.10043777,70.69671309,0,1504.0,1809.75,2375.5,2828.0,3211.0,3351.5,3480.0,3457.0,3555.0,3341.5,4216.25,3784.5
ID_QVFPH6UZNR5Q,34.08827172,70.66563535,0,1685.75,2234.5,2771.0,3148.5,3688.0,3754.25,3806.0,3696.0,3828.25,3801.25,4173.75,3804.0
ID_FYMC4NTREXUJ,34.08781642,70.66196827,0,1259.5,1869.5,2474.0,2847.5,3268.5,3191.25,3365.0,3191.5,3395.75,3537.25,3909.5,3578.25
ID_VXOZE3A9QFAJ,34.07865862,70.69594725,0,1358.25,1719.5,2291.0,2740.0,2992.0,3127.0,3213.25,3261.25,3272.5,3369.5,3978.75,3521.75
ID_6DSBWW18KX0K,34.28655719,70.33148399,0,1434.5,1710.75,2219.0,2617.25,2859.125,2899.625,3004.375,3017.75,3011.625,3015.0,3793.25,3450.625
ID_46ZXJKMEROXH,34.24684515,70.31812906,1,514.75,509.625,967.0,915.25,1420.375,2952.5,3412.25,3467.5,3462.875,3316.625,2065.0,1394.625
ID_6FP2ZN7ORO3O,34.09115361,70.69572359,0,1476.75,1926.0,2574.0,3093.5,3385.75,3461.75,3569.0,3623.0,3624.5,3521.0,4322.75,3816.25
ID_OOO2GTH1KB0X,34.11833033,70.75773264,1,57.5,51.75,396.0,302.5,840.25,2849.0,3870.25,3931.5,4039.75,3861.75,1774.25,1036.25
ID_VXTCXFC5EUII,34.1452918,70.75286085,0,903.75,1614.5,2112.75,2503.0,2647.75,2807.25,2899.5,3028.5,2992.25,3118.25,3762.0,3449.25
ID_ZCOC1XS3VNT8,34.23945879,70.31413011,1,320.75,312.5,713.75,574.0,1229.5,2999.25,3704.25,3217.75,3696.25,3794.25,1911.0,1119.25
ID_S15FASZ530NV,34.26585958,70.3412345,1,1064.125,1455.75,1925.5,2185.5,2484.5,3029.625,3257.25,3273.5,3408.5,3474.25,3333.0,2655.0
ID_WV4Y5CLCTAQG,34.28485291,70.40123883,1,446.625,73.25,492.375,308.5,927.5,3606.125,4541.625,4475.25,4697.875,3707.0,2205.25,1301.25
ID_Q039XZMWTLLN,34.25189983,70.31931124,1,447.125,821.25,1255.5,1293.75,1649.375,2991.0,3430.875,3395.625,3460.75,4224.75,2673.875,1971.75
ID_PH0AW4AKR5V5,34.24033472,70.31057213,0,952.5,1657.5,1969.0,2185.0,2375.0,2289.0,2415.25,2394.5,2403.25,2294.0,2906.5,2600.0
ID_ZM1B4NEGKIUG,34.0967067,70.75666236,0,1200.0,1601.5,2163.0,2479.75,2837.75,3021.0,3134.5,3160.25,3166.75,3116.25,3694.75,3268.75
ID_XET8K8AQW53C,34.27545538,70.33686483,0,740.125,1197.5,1647.875,2030.75,2325.25,2723.75,2950.75,2954.625,3090.75,3215.375,3335.625,2722.125
ID_DC2OH80ODACD,34.1436344,70.75657142,1,485.75,149.75,512.0,405.25,1048.75,3081.25,3728.0,3923.0,3853.25,3345.5,2324.5,1544.25
ID_3B6XBYOCLBL1,34.26219107,70.33583929,1,728.625,556.375,946.125,1054.0,1589.125,2775.0,3236.5,3449.5,3462.125,3325.125,2502.375,1824.125
ID_NPOVYKZ1N4TH,34.30392685,70.42319188,1,904.25,1262.5,1798.125,2164.625,2395.875,2624.75,2797.75,2882.5,2924.25,2960.625,3442.0,2964.5
ID_N9S9JU7VVP7O,34.25991024,70.36064753,0,424.5,149.25,547.5,425.125,1337.75,2940.0,3445.0,3826.5,3602.375,3651.5,2409.0,1673.25
ID_1KG93CLVR7GF,34.28244749,70.34010697,1,369.75,722.25,1150.25,1286.875,1978.5,3134.0,3501.75,3631.5,3717.75,3889.5,2718.5,2019.875
ID_EP9DO700AJMA,34.304079,70.40108156,0,2273.125,2526.0,2923.5,3112.875,3248.875,3109.25,3151.0,3115.5,3110.0,3134.5,3876.0,3700.0
ID_D7H1G66BWLYE,34.25149981,70.316454,1,172.625,166.25,440.5,285.875,844.125,3437.5,4643.75,4558.375,4721.5,4451.875,1623.0,837.75
ID_TTNE1JCO97BU,34.24440531,70.32328183,1,,,,,,,,,,,,
ID_KEFZXI71FIEF,34.13171976,70.74063794,0,687.0,810.25,1331.0,1401.0,2119.75,2812.5,3058.0,2962.5,3159.75,3498.75,3123.0,2627.75
ID_RREZ3XT9684C,34.28766657,70.34536265,0,1168.625,1362.25,1867.5,2313.75,2580.625,2764.375,2853.25,2937.0,2966.0,3002.125,3717.125,3335.875
ID_GIJ5OFONAW9L,34.29833329,70.42277352,0,726.5,1266.75,1765.5,2017.125,2521.5,2927.0,3111.75,3123.0,3245.25,3486.25,3430.25,2925.5
ID_VWI8PZPOCHR7,34.10334559,70.698514,0,757.25,733.75,1173.5,1201.75,2035.75,2947.0,3282.5,3535.0,3339.0,3154.5,2980.0,2491.25
ID_GASLS22DTQVM,34.2552068,70.32341954,1,156.375,174.75,521.75,381.375,1036.75,3033.5,3836.25,4130.625,4040.375,4015.375,1799.875,1013.625
ID_85B4MACWYFI8,34.28606546,70.34927337,0,520.375,1065.0,1526.75,1659.5,1915.25,2888.625,3121.125,3182.0,3236.875,3392.375,2715.5,1971.5
ID_4YCTD63SKOFH,34.08074805,70.70493269,0,1543.0,1792.5,2350.25,2789.25,3196.75,3298.0,3423.0,3344.75,3486.25,3619.0,4206.0,3772.75
ID_PV42FZ758NCZ,34.09440642,70.69130387,1,80.5,213.5,600.5,472.25,1325.75,2369.0,2478.0,2385.25,2769.0,3307.0,1965.5,1362.25
ID_1PA7YNFD8HVG,34.24578909,70.31966074,0,784.25,843.75,1293.25,1276.0,1811.0,2724.0,3045.75,2889.5,3131.5,2937.0,2552.75,1901.25
ID_0YCR89AUZH4L,34.08094044,70.69287505,0,660.5,791.75,1165.25,1292.0,1621.0,2908.0,3357.25,3536.5,3498.5,3397.75,2734.25,2055.75
ID_B3IOO12YSATL,34.28131254,70.40328543,1,726.0,1058.5,1529.75,1782.625,2166.25,2501.625,2660.25,2763.0,2754.375,2865.0,3100.25,2700.0
ID_IYMI33N8Y6TK,34.12121405,70.69519121,0,818.5,1295.5,1797.0,2154.5,2552.5,2760.25,2899.75,3050.75,3022.25,3401.0,3704.75,3254.0
ID_T2OB06WZ3ETL,34.24958156,70.31626609,1,380.25,636.125,1030.625,948.875,1283.5,3329.0,4080.375,3662.5,4177.125,4227.625,2028.375,1218.875
ID_RQYV03ZBXMHJ,34.30241818,70.40708979,1,419.375,509.125,944.375,866.75,1540.375,3223.625,3627.375,3789.5,3754.0,3749.125,2374.0,1604.625
ID_E90BQI387WNG,34.2949046,70.40930376,0,1632.0,2068.0,2574.25,2867.125,2989.25,2945.125,3006.25,3086.875,3041.0,3020.375,3721.75,3412.25
ID_UY65FYJ47JF4,34.29042973,70.40409015,1,945.125,1167.75,1663.5,1901.625,2367.125,2909.125,3134.0,3209.5,3276.875,3056.25,3208.625,2579.75
ID_GO3KFN2EVP8N,34.28486437,70.37251556,0,823.625,1435.75,1903.625,2155.75,2221.25,2800.875,3089.0,3027.5,3289.25,3214.5,3320.125,2724.75
ID_UWUHQ77WMSGE,34.30730164,70.41277834,0,1363.875,1936.5,2471.25,2783.75,2973.25,3000.5,3104.0,3125.5,3133.25,3092.5,3747.75,3436.875
ID_XYCITS3H762L,34.30367618,70.40509654,1,309.5,250.25,664.5,562.75,1224.125,3069.625,3620.0,3666.5,3865.625,3645.25,2165.375,1355.375
ID_H24XI1SSTEV2,34.28620796,70.33984125,1,462.625,684.0,1171.125,1170.75,1853.125,3081.375,3415.0,3425.125,3505.625,3600.375,2624.25,1900.125
ID_X4Y7OMF3MXBP,34.2888197,70.36841226,1,546.125,869.875,1240.625,1366.625,1479.5,2873.625,3357.375,3335.875,3494.625,3534.375,2516.0,1798.625
ID_NRKNRGRJSPKV,34.30439667,70.41346762,0,273.0,103.375,549.25,501.0,1364.5,3087.125,3742.25,4107.5,3924.125,3636.25,2403.25,1502.625
ID_IV5MUQHNINQA,34.30525769,70.37235744,1,1049.0,1883.75,2468.75,2733.25,2799.875,3114.0,3208.625,3445.625,3350.75,3133.875,3505.625,3116.125
ID_NOUB7DPHJWJ9,34.08299518,70.69157514,0,1183.75,1531.5,2139.0,2468.5,2768.25,2997.5,3095.75,3101.0,3130.5,3253.25,3626.25,3227.0
ID_QI97BXXP8LR0,34.29251315,70.4188235,0,1823.25,2087.125,2483.0,2703.125,2967.875,2964.875,3033.625,2919.125,3014.75,3007.25,3487.75,3167.625
ID_LJ9NSG4H9SO2,34.25954822,70.32174625,1,709.625,517.25,940.625,841.125,1604.375,3098.0,3507.0,3608.0,3631.875,3484.25,2359.875,1655.75
ID_OADA1T8T45Z5,34.268653,70.34800566,0,1357.75,1812.5,2306.5,2663.625,2811.625,3067.0,3161.375,3317.25,3252.25,3280.0,3567.25,3085.625
ID_YFQAG194QZVB,34.30929044,70.36840248,0,1617.5,1985.25,2465.75,2737.5,2976.25,3026.375,3132.75,3107.375,3127.5,3121.375,3621.5,3330.75
ID_A5QZG0MSVNAF,34.26660058,70.3391134,0,998.25,2048.75,2542.5,2806.25,2717.625,3055.75,3099.5,3330.625,3232.375,3334.875,3482.625,3034.125
ID_5S8Z17JHZLRK,34.14301193,70.74752292,1,652.25,757.75,1104.75,1113.0,1856.0,2805.75,3171.0,3430.0,3286.5,3064.0,2939.5,2464.5
ID_EJ315KRK6NXM,34.09201583,70.74973485,0,582.25,1241.25,1710.0,2030.0,2469.75,2891.75,3143.75,3004.0,3190.5,3238.75,3396.5,3021.25
ID_MG4VJHC1EBM3,34.07794681,70.70552781,1,490.25,836.5,1283.5,1478.5,2101.25,2632.5,2789.25,2806.0,2892.5,3061.25,2878.25,2441.0
ID_ZFRFU0RKXHUX,34.25244077,70.3389708,1,446.625,583.5,1054.0,907.0,1483.625,3413.875,4028.125,4037.125,4134.25,3938.0,2194.25,1433.0
ID_FONQUINQ5BAM,34.28385825,70.38233505,0,544.25,540.5,869.5,931.375,1337.25,2526.375,2977.75,2963.5,3072.375,3258.125,2414.5,1762.25
ID_KSO5G7NNLH34,34.23812961,70.31179929,1,204.25,431.5,867.75,580.5,1380.25,3858.0,4270.5,4684.0,4390.25,4134.0,1871.25,1048.0
ID_7O1SFF84N7I0,34.25925461,70.3658257,1,212.875,167.0,521.125,447.625,1150.625,3053.125,3952.25,4303.0,4133.625,4205.875,1951.25,1136.875
ID_QLEBSXLYHWD1,34.27412489,70.33708543,0,507.125,501.75,885.875,1007.625,1395.0,2661.5,2971.125,2824.5,3175.375,3289.75,2232.125,1568.125
ID_CCPIO5CN7U3E,34.30573171,70.41630948,1,800.5,1408.5,1956.75,2339.75,2621.125,2880.75,3032.5,3191.25,3160.25,3376.125,3580.125,3059.5
ID_01MH7OHC15AN,34.26655971,70.33675162,1,384.875,666.875,1104.0,1240.75,1761.75,2926.875,3557.875,3634.125,3694.5,3694.25,2445.625,1692.75
ID_Q4Y79W2AUC6J,34.2657326,70.36394265,1,343.25,364.0,768.375,684.0,1471.875,3141.25,3737.5,3622.25,3821.75,4075.625,2334.875,1513.625
ID_M7E264DYIP22,34.27938097,70.33846564,1,500.1666666666667,502.8333333333333,1024.8333333333333,895.0,1695.6666666666667,3051.6666666666665,3474.5,3897.3333333333335,3600.6666666666665,3723.8333333333335,2435.6666666666665,1654.5
ID_GYP2IJZXAXRK,34.24741423,70.30358005,0,1409.0,1632.75,2098.25,2491.75,2703.5,2786.0,2860.75,2925.25,2966.625,3098.875,3717.375,3360.0
ID_HHFL535Z82AA,34.11012837,70.7022327,1,741.75,632.75,1141.25,1147.5,1545.0,2927.5,3324.75,3788.25,3549.25,3340.25,2835.75,2098.5
ID_PN0EPOTPCRLE,34.25866903,70.34088348,1,454.375,646.75,1069.625,1069.5,1634.75,3107.125,3540.625,3303.25,3598.125,3835.75,2506.625,1766.5
ID_5S5FHDZQQHV5,34.25533229,70.3105521,0,1250.5,1405.5,1873.875,2292.375,2530.25,2583.875,2648.0,2700.75,2721.125,2905.5,3591.625,3277.625
ID_JR8874G9ZUES,34.26568386,70.33051637,1,340.75,393.125,816.25,622.25,1316.75,3568.0,4233.125,4110.625,4400.0,3809.125,2012.375,1176.0
ID_TRQ2F7U4HHLT,34.27646159,70.33601853,1,685.25,594.625,1009.875,1089.0,1917.375,2943.375,3297.375,3521.5,3512.875,3459.5,2753.625,2006.75
ID_M6NT8LSZ0120,34.29643452,70.37350249,1,251.625,255.75,608.125,592.0,1363.375,2940.5,3625.75,3854.0,3872.375,3842.875,2412.25,1647.125
ID_KBDGFP8MKLVM,34.12562306,70.68805715,1,514.25,890.0,1339.0,1533.25,1819.75,2927.25,3256.5,3162.75,3392.25,3260.25,3035.0,2419.25
ID_7ZZCM8D04TP8,34.11763149,70.68127499,0,969.0,968.75,1514.5,1746.25,2013.75,2538.75,2725.25,2794.0,2857.0,3240.5,3119.75,2670.75
ID_L981DGI8400S,34.24625968,70.31155736,0,656.5,1553.25,1823.5,2006.875,2187.0,2899.125,3136.875,2966.875,3289.125,3331.625,2849.25,2364.375
ID_2WAN47I5WQ0P,34.28944207,70.34984107,0,1891.0,2162.75,2520.0,2740.875,2999.25,2960.125,3040.375,2965.75,3049.625,3158.625,3585.5,3182.0
ID_KXLCJWLOXHE0,34.24997542,70.34991713,0,801.5,835.375,1355.5,1336.125,1983.375,2905.875,3155.375,3199.0,3222.125,3617.375,2765.375,2117.0
ID_5A0JOVYJZAKT,34.12991578,70.7370495,1,1163.0,591.25,1112.5,1135.25,2081.0,2948.5,3186.25,3429.0,3308.5,3201.25,2930.25,2429.0
ID_0WMK63H88457,34.29924151,70.42139123,1,495.25,575.5,1049.875,1008.875,1713.25,3244.75,3679.5,3956.0,3891.75,3732.0,2507.25,1748.5
ID_RVOQ3EVGT58Y,34.30105951,70.4037426,0,706.875,1419.75,1865.5,2189.5,2299.5,2649.75,2844.0,2907.0,2969.375,3416.0,3192.25,2748.0
ID_V0Y1KOE5MNVY,34.28460069,70.34469455,0,1243.125,1495.5,1970.75,2356.5,2584.5,2624.875,2709.125,2696.75,2747.875,2855.125,3556.0,3314.25
ID_9DDRJ28SCN8I,34.28223837,70.34937022,1,768.5,577.25,1067.125,1007.125,1781.25,3477.875,3918.375,4206.75,4143.125,3513.625,2939.5,2125.125
ID_FNR6KP30SSHQ,34.1202937,70.75627206,0,1016.75,1302.0,1817.25,2115.75,2514.0,2677.25,2780.0,2754.0,2914.0,2899.5,3507.5,3137.0
ID_DJBWQ4GFXQRA,34.05435658,70.66970533,0,1068.0,973.0,1445.5,1674.25,1897.5,2182.75,2312.5,2344.75,2422.5,3051.5,3322.25,3231.25
ID_N60AFC1QQR31,34.30574085,70.40527078,0,1464.125,1606.75,2086.125,2280.625,2641.75,2904.25,3064.75,3076.25,3148.25,3268.75,3454.0,3077.375
ID_W5CMM6P4RXDV,34.096775,70.69216198,1,49.25,184.75,539.5,389.75,947.75,3005.75,3584.0,4214.0,3727.75,3704.75,1862.25,1094.0
ID_PE4B20QK0ZDP,34.30124345,70.37382579,1,403.875,271.625,667.125,600.375,1295.5,2726.625,3295.5,3435.0,3486.875,3509.875,2106.375,1350.0
ID_2VXU4NBD5TWX,34.25716891,70.34353523,0,1709.375,2094.0,2548.25,2689.75,2944.875,2993.25,3065.375,3156.375,3074.625,3129.125,3522.625,3175.75
ID_8EBFZ5WAZWH4,34.29131609,70.37576594,1,844.375,1261.5,1634.0,1922.5,2322.625,2710.5,2916.25,2807.5,2971.375,3098.875,3052.5,2533.625
ID_G5JNGDA7O1X9,34.09853641,70.69411261,0,258.75,261.0,655.0,517.25,1160.5,2887.75,3397.0,3359.25,3599.25,3722.0,1990.5,1210.25
ID_H9FHLS4F3BDR,34.25840361,70.33316973,0,1418.0,1940.5,2436.25,2772.75,3082.625,3063.75,3183.0,3203.25,3216.125,3211.875,3858.5,3480.5
ID_SQ16V9FN8K3J,34.09529551,70.68986869,0,819.0,1406.25,1958.5,2256.0,2562.25,2956.75,3078.5,3032.25,3149.5,3117.0,3484.75,3062.75
ID_VHUD37O4H0AH,34.07773888,70.69737133,0,762.0,976.5,1506.5,1698.5,2073.75,2870.5,3160.5,3274.5,3300.0,3332.0,3241.0,2536.0
ID_Y7RGGURS18JG,34.26151147,70.33307128,1,133.625,369.0,727.0,654.375,1059.5,2946.375,3767.0,3821.0,4025.625,4168.625,1909.5,1120.75
ID_OCP63SCASDU0,34.28329143,70.39827916,1,696.375,506.25,830.625,937.625,1634.125,2573.375,2880.875,3195.125,3047.875,3081.25,2745.75,2277.25
ID_PN82JVHEA463,34.28576879,70.35203122,0,1128.25,1975.0,2483.0,2801.25,3064.625,3265.0,3373.625,3391.5,3421.875,3412.0,3739.25,3273.0
ID_K6EN56EVULXA,34.29998779,70.37450279,1,117.375,243.5,610.25,492.25,1025.875,3007.125,3672.75,3755.5,3881.0,4051.875,1996.0,1190.75
ID_VXLGHFTZVGGP,34.30631549,70.40148393,1,352.875,582.625,1089.125,984.0,1418.375,2734.125,3129.5,3550.0,3334.25,3667.75,2260.625,1586.875
ID_UYXD1W3SZMFL,34.28855396,70.41932122,1,867.25,1288.25,1779.5,2035.125,2307.75,2637.125,2787.75,2804.75,2892.75,2968.75,3281.25,2874.125
ID_48FJ3ZQDB723,34.29722264,70.40798036,1,1257.0,1958.25,2492.125,2837.625,2962.125,3152.75,3311.25,3416.5,3344.25,3372.5,3632.25,3193.0
ID_EEJCD0N1H5YI,34.12677047,70.68859448,1,550.75,452.25,884.75,1008.75,1780.25,2720.75,3042.5,3090.25,3187.75,3149.75,2937.75,2274.0
ID_CGO5IEPIBIU4,34.26860635,70.34605236,1,904.625,993.125,1380.625,1613.125,1880.75,2611.0,2912.25,2721.625,3052.0,3323.625,2803.5,2162.625
ID_XN5C0B9TYSN8,34.29490824,70.42481443,0,1767.375,2107.0,2577.5,2815.75,2884.625,2886.375,2948.5,3078.5,2970.375,3010.625,3622.875,3373.5
ID_1KY0SWDI6PIV,34.30223492,70.37214306,0,1339.75,1426.0,1845.875,2148.0,2425.75,2485.25,2592.375,2585.375,2627.875,2824.5,3317.875,2895.75
ID_HW0DS3OVVA2Y,34.31325318,70.38869315,1,546.875,371.25,755.25,793.75,1518.25,2743.625,3127.25,3167.625,3281.25,3443.625,2312.5,1629.75
ID_FBEOSIBKNWAX,34.09452143,70.69565599,0,1139.75,1247.0,1761.0,2015.5,2260.25,2428.75,2527.5,2512.25,2588.75,2788.0,3194.5,2823.5
ID_80DDZWSTUGVR,34.30954976,70.39995192,1,201.125,234.625,563.0,564.125,1200.75,2461.625,3025.125,3109.125,3295.0,3784.125,1972.625,1212.875
ID_K16LMXISDLV9,34.11500136,70.76013447,0,313.0,786.75,1221.0,1318.25,1568.0,2963.25,3318.0,3175.0,3428.25,3658.5,2442.25,1817.75
ID_GVODMSNR262R,34.30780915,70.36794058,1,1346.875,1599.25,2067.375,2293.0,2808.125,3048.75,3149.875,3025.0,3176.125,3349.0,3491.5,3116.0
ID_9XEBJCBRRQHB,34.11878687,70.68671499,1,803.5,992.0,1489.0,1709.5,2277.0,2662.5,2833.5,2858.75,2909.0,2991.0,3370.25,2929.25
ID_77K4R6C3BZ72,34.29666487,70.41118035,0,1806.625,2383.0,2935.5,3310.375,3333.125,3255.0,3378.25,3532.0,3341.75,3228.875,3923.5,3518.0
ID_PHMAKK7V3OY8,34.13106024,70.7195626,1,238.25,381.5,785.75,746.75,1408.75,2885.25,3390.75,3523.0,3582.25,3411.0,2271.25,1508.75
ID_AKUOJICFLAJK,34.28914312,70.39431405,1,815.625,906.0,1361.625,1428.0,1840.0,2678.125,2911.875,2926.0,2971.875,2998.0,2751.25,2194.5
ID_RO1YUXZIFYR9,34.25045811,70.35377734,0,921.25,1483.0,1807.625,2051.25,2167.125,2270.375,2431.375,2555.875,2524.625,3037.0,3160.875,2711.25
ID_XAQYEV2ZN5RH,34.30708486,70.41515569,0,844.75,619.5,1075.375,1118.0,1838.5,2826.0,3166.0,3469.0,3291.5,3161.875,3017.0,2395.75
ID_PLG7QDSYU8HA,34.26095207,70.34399796,1,335.875,672.75,1043.25,1098.75,1495.625,2830.375,3363.0,3319.75,3504.75,3698.375,2314.0,1566.125
ID_I0KWH4KQS4R8,34.28725142,70.34846415,1,700.5,422.25,853.875,913.75,1785.875,2944.5,3400.25,3504.0,3539.25,3311.625,2747.625,1982.5
ID_RQOG9MUJJH71,34.09088828,70.69100691,1,72.5,289.75,626.0,518.25,1012.25,2776.5,3552.5,3474.0,3669.25,3831.5,1794.5,1110.75
ID_XWKXFUFU8PYF,34.26537883,70.35150556,0,1710.875,1902.75,2332.625,2568.625,2863.375,3004.5,3172.375,3128.25,3175.875,3116.875,3521.75,3139.625
ID_LBZ54E55XMTL,34.15745063,70.75990976,0,813.25,1276.5,1786.25,2189.5,2483.0,2777.0,2948.75,3026.75,3085.75,3108.25,3757.25,3338.75
ID_7DIM0GS108XZ,34.23553311,70.30124238,0,503.25,1473.5,1877.5,2197.25,2108.25,2471.0,2605.5,2910.75,2760.5,3158.0,2901.75,2473.0
ID_VZ0Z0WWJVFE2,34.28841442,70.40994779,1,1110.75,1413.5,1913.625,2256.625,2382.625,2559.75,2699.875,2794.75,2773.875,2914.25,3383.875,3042.0
ID_3N0M59Q60OSU,34.08259835,70.69018765,1,812.25,1417.5,2045.5,2407.5,2678.25,3201.75,3433.75,3403.5,3470.25,3328.0,3376.5,2860.25
ID_ASZ7T99DV8EV,34.13131784,70.74230659,1,361.25,318.5,719.0,698.75,1230.75,2867.5,3437.25,3606.0,3631.25,3583.75,2183.25,1485.0
ID_BYVTGPQANTR3,34.24043143,70.30520355,1,23.75,52.25,376.75,161.5,774.5,3150.75,4175.0,4299.0,4298.5,4199.5,1545.75,828.5
ID_0H6FNFV95OG2,34.11392894,70.75341134,0,943.25,1816.5,2372.0,2697.0,2774.75,3079.5,3223.5,3318.75,3323.0,3200.75,3504.0,3105.25
ID_ZKJACEXFLSSJ,34.29820059,70.40089778,1,494.625,556.875,1016.5,1131.125,1767.875,2838.375,3308.5,3474.875,3515.875,3531.375,2698.5,1979.125
ID_9YEI06GPY8EK,34.2921241,70.38355321,1,334.5,302.0,667.375,532.0,1324.5,3530.5,4166.0,4234.625,4297.75,4084.25,2445.875,1540.375
ID_6JY2YSDBIXSS,34.29140534,70.42471675,0,1557.125,1887.0,2410.375,2778.625,3103.125,3076.125,3169.875,3184.75,3217.0,3113.125,3826.0,3516.875
ID_FT00M9Q97VLR,34.26557255,70.34828835,1,369.75,434.125,822.125,756.125,1502.125,2957.25,3492.625,3611.0,3581.5,3749.625,2226.0,1471.5
ID_U3TNSMNOIIJ3,34.13081776,70.71673151,0,695.0,1276.5,1594.0,1852.5,2031.75,2288.5,2442.5,2382.0,2537.75,2737.5,2817.5,2483.5
ID_B8ITM4MJEZ9A,34.28789505,70.37867828,0,2038.625,2398.5,2775.875,2986.125,3044.375,2935.0,2959.125,2963.125,2919.5,2976.375,3602.375,3404.125
ID_N2N7919E4372,34.29412337,70.42293973,0,1745.25,2085.25,2545.875,2758.5,2836.625,2811.25,2871.0,2951.625,2854.25,2945.875,3434.0,3163.25
ID_88AF5E4JIHUP,34.06519433,70.67074112,0,1048.0,2064.5,2499.5,2766.0,2895.5,2956.0,3058.75,2960.5,3068.75,3186.25,3778.75,3596.5
ID_BGVTISGHQVMU,34.2804868,70.34633903,0,849.5,1279.0,1748.0,1908.5,2236.625,2624.125,2889.25,2921.75,2955.75,3276.75,3179.875,2735.5
ID_2P25AAS24IJ1,34.23677564,70.30152379,1,214.0,208.5,672.25,418.25,1152.25,3252.5,4058.0,4288.75,4093.5,4102.75,2016.25,1264.75
ID_PTE432QB0M72,34.13135841,70.74344191,1,460.0,685.0,1116.75,1133.0,1641.0,2853.25,3182.0,3269.0,3314.0,3375.0,2624.25,1965.75
ID_DYZRIN2H5KAG,34.28674469,70.434284,1,1108.0,2170.25,2736.125,3017.5,3023.375,3042.875,3191.875,3418.75,3161.625,3083.625,3488.125,3118.125
ID_KW17PW9J5TAB,34.07587801,70.69784112,0,892.0,1185.5,1766.5,2154.25,2298.75,2449.75,2555.5,2641.5,2571.25,2752.75,3466.25,3210.25
ID_2KTYDGD6P5BW,34.10534786,70.68949898,0,940.0,1184.5,1708.25,2109.0,2294.5,2555.0,2687.25,2964.75,2806.5,3225.25,3413.75,2934.5
ID_HAOZJ6C5FNB6,34.1676975,70.77255364,1,781.25,1103.25,1664.5,2161.75,2520.5,2824.75,2929.5,2938.0,3024.5,3086.75,3573.5,3154.75
ID_ERWLWK9D5678,34.11664187,70.75818563,1,336.25,341.25,725.0,739.75,1375.25,2908.25,3486.5,3563.5,3650.75,3576.5,2268.0,1571.0
ID_7XWP45CCFM39,34.05861683,70.6693716,0,777.0,449.75,844.25,891.0,1683.5,2621.25,2894.75,2970.5,3040.0,3105.75,2829.25,2186.75
ID_F70QZPB0BDGG,34.24883027,70.34964801,0,536.5,830.125,1330.625,1270.0,1538.25,3193.125,3668.125,3511.5,3862.0,3644.375,2319.875,1607.125
ID_18LR940OWEOE,34.28159194,70.33061916,0,1635.25,2475.25,2960.5,3321.5,3352.875,3377.875,3394.5,3585.5,3443.625,3409.875,4143.625,3771.75
ID_5NQKJ9WR1RS2,34.08228167,70.68585676,0,581.75,719.5,1122.5,1190.5,1751.75,2605.75,2857.25,2722.25,2984.25,3103.25,2384.25,1822.5
ID_9XACA2VNFYJT,34.28478525,70.38409709,0,761.5,620.625,1107.375,1118.375,1827.625,2700.875,3017.375,3311.5,3115.125,3020.625,2783.25,2278.75
ID_ZU8UD16AKUZM,34.1432088,70.74402995,1,281.0,179.25,600.0,550.75,1194.75,2790.75,3416.0,3328.25,3585.75,3676.5,2280.75,1549.0
ID_UK37JE58V30T,34.28193402,70.33782315,0,680.375,507.5,1059.625,987.625,1886.75,2935.5,3252.125,3478.25,3373.5,3422.125,2683.0,2114.875
ID_T8WG9TAQHY88,34.1154205,70.6861763,0,1091.25,1578.0,2112.75,2499.0,2869.25,3031.25,3136.5,3144.5,3177.75,2800.0,3874.0,3559.0
ID_RS495JE5IBQ7,34.12679541,70.74065018,0,1159.25,1397.0,1915.25,2332.25,2527.5,2672.75,2715.25,2880.0,2868.75,3003.0,3669.5,3314.0
ID_L3ZXW75QJY8B,34.28757449,70.37347174,0,1301.625,1655.25,2001.25,2338.75,2564.375,2574.125,2721.375,2750.375,2814.125,2859.125,3224.25,2921.25
ID_7AYVQQ1PIBEB,34.28169647,70.41175873,1,964.25,1494.875,2014.0,2294.625,2632.5,2974.375,3157.75,3285.5,3220.25,3180.375,3733.25,3255.0
ID_L2F30CJAPDW4,34.29133978,70.43118706,0,1437.625,1613.75,2122.875,2423.375,2787.125,2827.375,2881.625,2819.0,2960.0,2962.25,3699.75,3524.5
